Date,Discharge (Gt/yr),Error (Gt/yr)
2015-01-01,NaN,NaN
2015-01-02,NaN,NaN
2015-01-03,NaN,NaN
2015-01-04,NaN,NaN
2015-01-05,NaN,NaN
2015-01-06,NaN,NaN
2015-01-07,NaN,NaN
2015-01-08,NaN,NaN
2015-01-09,NaN,NaN
2015-01-10,NaN,NaN
2015-01-11,NaN,NaN
2015-01-12,NaN,NaN
2015-01-13,NaN,NaN
2015-01-14,NaN,NaN
2015-01-15,NaN,NaN
2015-01-16,NaN,NaN
2015-01-17,NaN,NaN
2015-01-18,NaN,NaN
2015-01-19,NaN,NaN
2015-01-20,NaN,NaN
2015-01-21,NaN,NaN
2015-01-22,NaN,NaN
2015-01-23,NaN,NaN
2015-01-24,NaN,NaN
2015-01-25,NaN,NaN
2015-01-26,NaN,NaN
2015-01-27,NaN,NaN
2015-01-28,NaN,NaN
2015-01-29,NaN,NaN
2015-01-30,NaN,NaN
2015-01-31,NaN,NaN
2015-02-01,NaN,NaN
2015-02-02,NaN,NaN
2015-02-03,NaN,NaN
2015-02-04,NaN,NaN
2015-02-05,NaN,NaN
2015-02-06,NaN,NaN
2015-02-07,NaN,NaN
2015-02-08,NaN,NaN
2015-02-09,NaN,NaN
2015-02-10,NaN,NaN
2015-02-11,NaN,NaN
2015-02-12,NaN,NaN
2015-02-13,NaN,NaN
2015-02-14,NaN,NaN
2015-02-15,NaN,NaN
2015-02-16,NaN,NaN
2015-02-17,NaN,NaN
2015-02-18,NaN,NaN
2015-02-19,NaN,NaN
2015-02-20,NaN,NaN
2015-02-21,NaN,NaN
2015-02-22,NaN,NaN
2015-02-23,NaN,NaN
2015-02-24,NaN,NaN
2015-02-25,NaN,NaN
2015-02-26,NaN,NaN
2015-02-27,NaN,NaN
2015-02-28,NaN,NaN
2015-03-01,NaN,NaN
2015-03-02,NaN,NaN
2015-03-03,NaN,NaN
2015-03-04,NaN,NaN
2015-03-05,NaN,NaN
2015-03-06,NaN,NaN
2015-03-07,NaN,NaN
2015-03-08,NaN,NaN
2015-03-09,NaN,NaN
2015-03-10,NaN,NaN
2015-03-11,NaN,NaN
2015-03-12,NaN,NaN
2015-03-13,NaN,NaN
2015-03-14,NaN,NaN
2015-03-15,NaN,NaN
2015-03-16,NaN,NaN
2015-03-17,NaN,NaN
2015-03-18,NaN,NaN
2015-03-19,NaN,NaN
2015-03-20,NaN,NaN
2015-03-21,NaN,NaN
2015-03-22,NaN,NaN
2015-03-23,NaN,NaN
2015-03-24,NaN,NaN
2015-03-25,NaN,NaN
2015-03-26,NaN,NaN
2015-03-27,NaN,NaN
2015-03-28,NaN,NaN
2015-03-29,NaN,NaN
2015-03-30,NaN,NaN
2015-03-31,NaN,NaN
2015-04-01,NaN,NaN
