time,"(-1000, -980]","(-980, -960]","(-960, -940]","(-940, -920]","(-920, -900]","(-900, -880]","(-880, -860]","(-860, -840]","(-840, -820]","(-820, -800]","(-800, -780]","(-780, -760]","(-760, -740]","(-740, -720]","(-720, -700]","(-700, -680]","(-680, -660]","(-660, -640]","(-640, -620]","(-620, -600]","(-600, -580]","(-580, -560]","(-560, -540]","(-540, -520]","(-520, -500]","(-500, -480]","(-480, -460]","(-460, -440]","(-440, -420]","(-420, -400]","(-400, -380]","(-380, -360]","(-360, -340]","(-340, -320]","(-320, -300]","(-300, -280]","(-280, -260]","(-260, -240]","(-240, -220]","(-220, -200]","(-200, -180]","(-180, -160]","(-160, -140]","(-140, -120]","(-120, -100]","(-100, -80]","(-80, -60]","(-60, -40]","(-40, -20]","(-20, 0]","(0, 20]"
2015-01-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.879,nan,nan,nan,nan,nan,nan,0.004,nan,nan,0.053,0.031,0.036,1.65,0.156,0.374,0.069,2.252,2.297
2015-01-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.873,nan,nan,nan,nan,nan,nan,0.003,nan,nan,0.053,0.031,0.036,1.528,0.155,0.328,0.069,2.214,2.222
2015-01-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.865,nan,nan,nan,nan,nan,nan,0.003,nan,nan,0.052,0.03,0.036,1.465,0.154,0.305,0.068,2.187,2.177
2015-01-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.858,nan,nan,nan,nan,nan,nan,0.001,nan,nan,0.052,0.03,0.035,1.454,0.153,0.303,0.068,2.163,2.158
2015-01-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.851,nan,nan,nan,nan,nan,nan,0.001,nan,nan,0.051,0.03,0.035,1.442,0.151,0.3,0.067,2.144,2.139
2015-01-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.844,nan,nan,nan,nan,nan,nan,0.001,nan,nan,0.051,0.03,0.035,1.429,0.15,0.297,0.066,2.124,2.119
2015-01-07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.837,nan,nan,nan,nan,nan,nan,0.001,nan,nan,0.051,0.029,0.035,1.419,0.149,0.295,0.066,2.108,2.103
2015-01-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.831,nan,nan,nan,nan,nan,nan,0.001,nan,nan,0.05,0.029,0.034,1.407,0.148,0.293,0.065,2.09,2.086
2015-01-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.824,nan,nan,nan,nan,nan,nan,0.001,nan,nan,0.05,0.029,0.034,1.396,0.147,0.291,0.065,2.072,2.069
2015-01-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.818,nan,nan,nan,nan,nan,nan,0.001,nan,nan,0.049,0.029,0.034,1.385,0.146,0.288,0.064,2.055,2.053
2015-01-11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.811,nan,nan,nan,nan,nan,nan,0.001,nan,nan,0.049,0.028,0.033,1.373,0.144,0.286,0.064,2.036,2.035
2015-01-12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.805,nan,nan,nan,nan,nan,nan,0.001,nan,nan,0.049,0.028,0.033,1.363,0.143,0.284,0.063,2.021,2.019
2015-01-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.798,nan,nan,nan,nan,nan,nan,0.001,nan,nan,0.048,0.028,0.033,1.349,0.142,0.281,0.063,2.005,2.003
