time,"(-1000, -980]","(-980, -960]","(-960, -940]","(-940, -920]","(-920, -900]","(-900, -880]","(-880, -860]","(-860, -840]","(-840, -820]","(-820, -800]","(-800, -780]","(-780, -760]","(-760, -740]","(-740, -720]","(-720, -700]","(-700, -680]","(-680, -660]","(-660, -640]","(-640, -620]","(-620, -600]","(-600, -580]","(-580, -560]","(-560, -540]","(-540, -520]","(-520, -500]","(-500, -480]","(-480, -460]","(-460, -440]","(-440, -420]","(-420, -400]","(-400, -380]","(-380, -360]","(-360, -340]","(-340, -320]","(-320, -300]","(-300, -280]","(-280, -260]","(-260, -240]","(-240, -220]","(-220, -200]","(-200, -180]","(-180, -160]","(-160, -140]","(-140, -120]","(-120, -100]","(-100, -80]","(-80, -60]","(-60, -40]","(-40, -20]","(-20, 0]","(0, 20]"
2015-01-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.005,nan,nan,nan,0.037,0.002,0.371,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.035,0.019,0.008,0.046,0.058,0.284,0.794
2015-01-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.005,nan,nan,nan,0.037,0.002,0.368,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.035,0.019,0.008,0.045,0.057,0.282,0.788
2015-01-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.005,nan,nan,nan,0.036,0.001,0.365,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.035,0.019,0.008,0.045,0.057,0.28,0.781
2015-01-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.005,nan,nan,nan,0.036,0.0,0.362,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.035,0.019,0.008,0.045,0.056,0.278,0.775
2015-01-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.005,nan,nan,nan,0.036,0.0,0.36,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.034,0.018,0.008,0.044,0.056,0.275,0.769
2015-01-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.005,nan,nan,nan,0.036,0.001,0.356,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.034,0.018,0.008,0.044,0.055,0.273,0.762
2015-01-07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.005,nan,nan,nan,0.035,0.001,0.354,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.034,0.018,0.008,0.044,0.055,0.271,0.756
2015-01-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.005,nan,nan,nan,0.035,0.002,0.351,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.033,0.018,0.008,0.043,0.054,0.269,0.75
2015-01-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.005,nan,nan,nan,0.035,0.002,0.348,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.033,0.018,0.007,0.043,0.054,0.267,0.744
2015-01-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.005,nan,nan,nan,0.034,0.001,0.345,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.033,0.018,0.007,0.042,0.054,0.265,0.738
2015-01-11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.005,nan,nan,nan,0.034,0.001,0.342,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.033,0.018,0.007,0.042,0.053,0.262,0.731
2015-01-12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.005,nan,nan,nan,0.034,0.001,0.34,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.032,0.017,0.007,0.042,0.053,0.26,0.726
2015-01-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.005,nan,nan,nan,0.034,0.001,0.337,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.032,0.017,0.007,0.041,0.052,0.258,0.72
