time,"(-1000, -980]","(-980, -960]","(-960, -940]","(-940, -920]","(-920, -900]","(-900, -880]","(-880, -860]","(-860, -840]","(-840, -820]","(-820, -800]","(-800, -780]","(-780, -760]","(-760, -740]","(-740, -720]","(-720, -700]","(-700, -680]","(-680, -660]","(-660, -640]","(-640, -620]","(-620, -600]","(-600, -580]","(-580, -560]","(-560, -540]","(-540, -520]","(-520, -500]","(-500, -480]","(-480, -460]","(-460, -440]","(-440, -420]","(-420, -400]","(-400, -380]","(-380, -360]","(-360, -340]","(-340, -320]","(-320, -300]","(-300, -280]","(-280, -260]","(-260, -240]","(-240, -220]","(-220, -200]","(-200, -180]","(-180, -160]","(-160, -140]","(-140, -120]","(-120, -100]","(-100, -80]","(-80, -60]","(-60, -40]","(-40, -20]","(-20, 0]","(0, 20]"
2015-01-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.005,1.33,2.282,nan,nan,nan,nan,nan,1.169,nan,nan,4.193,nan,nan,nan,0.034,nan,0.022,0.014,nan,3.979,0.147,0.002,0.028,0.326,2.546,6.138
2015-01-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004,1.329,2.275,nan,nan,nan,nan,nan,1.161,nan,nan,4.133,nan,nan,nan,0.034,nan,0.022,0.014,nan,3.982,0.146,0.002,0.027,0.325,2.542,6.132
2015-01-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004,1.325,2.289,nan,nan,nan,nan,nan,1.165,nan,nan,4.17,nan,nan,nan,0.034,nan,0.022,0.014,nan,3.966,0.147,0.002,0.028,0.328,2.533,6.116
2015-01-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004,1.321,2.267,nan,nan,nan,nan,nan,1.165,nan,nan,4.157,nan,nan,nan,0.034,nan,0.022,0.014,nan,3.989,0.146,0.002,0.027,0.318,2.527,6.104
2015-01-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004,1.324,2.266,nan,nan,nan,nan,nan,1.164,nan,nan,4.144,nan,nan,nan,0.034,nan,0.022,0.014,nan,3.969,0.146,0.002,0.028,0.326,2.524,6.098
2015-01-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004,1.32,2.266,nan,nan,nan,nan,nan,1.161,nan,nan,4.152,nan,nan,nan,0.033,nan,0.022,0.014,nan,3.956,0.146,0.002,0.028,0.324,2.519,6.088
2015-01-07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004,1.323,2.263,nan,nan,nan,nan,nan,1.16,nan,nan,4.142,nan,nan,nan,0.033,nan,0.022,0.014,nan,3.918,0.146,0.002,0.028,0.324,2.518,6.082
2015-01-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004,1.316,2.254,nan,nan,nan,nan,nan,1.16,nan,nan,4.13,nan,nan,nan,0.033,nan,0.022,0.014,nan,3.945,0.146,0.002,0.027,0.316,2.514,6.065
2015-01-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004,1.325,2.263,nan,nan,nan,nan,nan,1.159,nan,nan,4.134,nan,nan,nan,0.034,nan,0.022,0.014,nan,3.892,0.146,0.002,0.028,0.325,2.515,6.071
2015-01-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004,1.316,2.252,nan,nan,nan,nan,nan,1.16,nan,nan,4.121,nan,nan,nan,0.033,nan,0.022,0.014,nan,3.874,0.145,0.002,0.028,0.322,2.508,6.07
2015-01-11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004,1.316,2.259,nan,nan,nan,nan,nan,1.153,nan,nan,4.112,nan,nan,nan,0.033,nan,0.022,0.014,nan,3.873,0.145,0.002,0.028,0.324,2.51,6.06
2015-01-12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004,1.314,2.245,nan,nan,nan,nan,nan,1.15,nan,nan,4.104,nan,nan,nan,0.033,nan,0.022,0.014,nan,3.868,0.145,0.002,0.028,0.321,2.5,6.046
2015-01-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004,1.316,2.248,nan,nan,nan,nan,nan,1.167,nan,nan,4.111,nan,nan,nan,0.033,nan,0.022,0.014,nan,3.873,0.146,0.002,0.027,0.324,2.508,6.059
